image_id,red_median,red_iqr,green_iqr,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_InterquartileRange,original_firstorder_Range,original_glcm_Autocorrelation,original_gldm_LargeDependenceEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_ngtdm_Strength,mel_keratosis,neither
ISIC_0010017,209,44,68,196.0,223.0,12.0,117.0,24.42588041325454,4.663244353182751,1.473406921486777,0.0648907549745193,2.713407549497237,0.8202443122060491,0,1
ISIC_0010018,176,83,94,193.0,203.0,6.0,27.0,1.9082539480518144,4.640977443609023,1.5451021664036124,1.195627470724801,2.605743548526253,0.0219538968166849,0,1
ISIC_0010019,176,41,56,174.0,181.0,4.0,39.0,3.476194054364786,4.864618338934229,1.5051656822584225,0.5301269766682528,2.3333804431589087,0.0096540627514078,0,1
ISIC_0010020,169,21,46,158.0,178.0,9.0,58.0,5.111261632263592,5.053525476067936,1.7771100318771136,0.3996141269409053,2.635772092689672,0.0961367998689712,0,1
ISIC_0010021,237,38,92,226.0,250.0,13.0,54.0,4.328276879583429,5.299413958444326,1.9994123708935,0.5576861282300591,2.738499864466986,0.0983691942652012,0,1
ISIC_0010022,190,33,64,171.0,203.0,17.0,110.0,16.530841003019994,5.09025069637883,2.903397205263615,0.2368030411096751,2.931773746773521,0.6638471996492643,0,1
ISIC_0010024,237,13,31,183.0,196.0,6.0,35.0,4.115119504575761,5.716947648624667,3.433652878167278,0.8613909296906507,2.1769511576779945,0.2318490684869945,1,0
ISIC_0010025,171,61,76,184.0,200.0,7.0,136.0,36.43130858110592,5.592259225922592,2.0465419701699066,0.0591311076181895,2.908611118928889,1.968320336901562,0,1
ISIC_0010028,206,29,55,181.0,190.0,5.0,29.0,4.005111649179446,5.502004811547715,1.5584880350081716,0.3924544941062633,1.9577710553612728,1.007217321571772,0,1
ISIC_0010029,252,9,25,221.0,245.0,14.0,228.0,78.13461442475992,4.888077858880779,1.5573891696122713,0.021486738398851,2.7280257559284267,2.8955708644592213,1,0
ISIC_0010032,155,30,52,162.0,175.0,7.0,43.0,4.4613350152423,4.821513944223107,1.4679785166312964,0.3481502573631879,2.3462673632432662,0.067496053521762,0,1
ISIC_0010034,136,46,49,154.0,160.0,4.0,26.0,3.986138209748233,5.3106060606060606,1.5521752813328509,0.3903950702966209,1.8963220096384164,0.2758620689655172,1,0
ISIC_0010036,154,20,28,147.0,158.0,6.0,63.0,7.911006307871528,4.272958104104951,1.4242598919618146,0.1963661576362439,2.319093699547511,0.0280601090544502,1,0
ISIC_0010040,219,17,25,198.0,226.0,10.5,54.0,4.29997279603044,4.954077593032462,2.1121402791365487,0.6775159634846774,2.775310468601589,0.1704336753434385,0,1
ISIC_0010042,217,27,31,163.0,183.0,12.0,42.0,6.005877182207216,4.745379876796714,1.485102959097927,0.2927229397252606,2.660582784398684,0.2079098101895828,0,1
ISIC_0010043,226,10,40,215.0,238.0,12.0,45.0,2.4138698752031487,5.824549699799866,2.598636514936203,2.011904808001056,2.899879411116156,0.0446594715295869,0,1
ISIC_0010044,127,39,43,125.0,172.0,34.0,70.0,6.102113584851012,4.643378519290928,1.4567207061832026,0.3602768237886875,3.1294177357305384,0.2344367426788264,0,1
ISIC_0010046,192,27,43,150.0,166.0,7.0,35.0,3.710758540701637,4.549738219895288,1.4656857404659909,0.4711885834259872,2.141056063467126,0.0911627253241505,0,1
ISIC_0010047,189,9,17,167.0,190.0,14.0,43.0,3.095291590904817,5.056265984654732,1.5165933978682713,0.7275644579629441,2.598621419663015,0.0494845360824742,0,1
ISIC_0010051,156,13,21,137.0,158.0,11.0,54.0,5.291687232030197,5.257261410788382,2.1695487033671688,0.4842481822880743,2.7794636074651216,0.1286157256916877,0,1
ISIC_0010053,219,16,33,182.0,190.0,4.0,26.0,3.965021301936499,5.440925700365408,1.5531037384694053,0.39357721113679,1.8954018606079728,0.4285714285714285,0,1
ISIC_0010054,190,9,26,176.0,193.0,9.0,65.0,8.596742366980463,5.435409836065574,4.951226046686035,0.5655406610473914,2.3013866037470616,0.2256718247280527,1,0
ISIC_0010055,202,15,43,196.0,207.0,6.0,36.0,3.1353867285564694,4.470858895705521,1.4820124064489797,0.7005856474391157,2.4445474939991345,0.0323014804845222,0,1
ISIC_0010057,174,7,35,153.0,165.0,6.0,37.0,3.880911805814213,5.996178343949045,3.950758626546037,1.0289786137581474,2.258899279104903,0.073170731707317,0,1
ISIC_0010058,192,32,51,158.0,163.0,3.0,81.0,4.000256188450848,5.093990755007704,1.5092440315914244,0.3789967845112922,1.8737411954501744,2.101988407073153,0,1
ISIC_0010059,166,62,74,138.0,147.0,5.0,47.0,1.1182528699145338,4.916467780429595,1.4641143709555382,1.408249247556445,2.0582859089513,0.3031151207687212,0,1
ISIC_0010060,190,19,31,142.0,158.0,8.0,52.0,2.486798128342246,4.346570397111913,1.4366359939642073,0.8777776630557592,2.558315074462262,0.1057466743457556,0,1
ISIC_0010061,209,60,90,207.0,216.0,5.0,38.0,3.972960867515323,5.087990487514864,1.4979487727347869,0.3821532283596158,1.7516135649837483,0.3333333333333333,0,1
ISIC_0010062,184,23,45,177.0,197.0,11.0,98.0,15.995434108587029,5.360160965794768,2.3281380119946293,0.1492805350830188,2.491299114514047,0.4902838081118288,0,1
ISIC_0010063,226,23,37,140.0,246.0,57.0,151.0,28.11494691902301,7.003667481662592,6.637936031296287,1.2558464025408085,3.1192173823001985,2.2436544651809114,0,1
ISIC_0010064,199,24,36,189.0,198.0,4.0,42.0,4.136137396554063,4.98494983277592,1.4794735356067727,0.3709858561817831,2.111579029839312,0.0964174877218355,0,1
ISIC_0010066,153,36,50,170.0,178.0,4.0,29.0,2.110289559221885,4.498525073746313,1.4398648060385468,1.00451750665336,2.596493094756854,0.0093001627528481,0,1
ISIC_0010067,222,31,49,202.0,233.0,16.0,196.0,51.4209926478132,5.085176085176085,1.5129216765636917,0.0455544926727051,3.0495844645145627,2.953131519169255,1,0
ISIC_0010069,208,38,64,183.0,192.0,5.0,44.0,3.9921875,5.701631701631702,1.587423678020641,0.4017711287514612,1.970720632913248,0.6736596736596736,0,1
ISIC_0010070,190,92,125,233.0,253.0,10.0,46.0,5.462013057973587,5.007651109410864,1.6468137775095282,0.3536907873625347,2.754459919699185,0.1029593207098945,0,1
ISIC_0010074,199,24,47,177.0,193.0,8.0,30.0,3.685130881952783,5.687937743190662,1.7125180399693622,0.5178885188043163,2.298373179575263,0.1304347826086956,0,1
ISIC_0010075,218,26,50,157.0,192.20000000000005,19.0,197.0,57.4584457051305,5.419753086419753,2.850119025436084,0.0545634792156483,2.9647363836207123,3.4600546813446216,0,1
ISIC_0010077,209,17,31,164.0,170.0,3.0,38.0,4.0,5.620959843290891,1.734441614872131,0.4339926634781644,1.9782202415657169,0.0,0,1
ISIC_0010078,160,80,96,167.0,190.0,11.0,72.0,7.829571617173175,5.0565291124929335,1.520724367526625,0.2463578728182867,2.7426250052310817,0.2037657085706831,0,1
ISIC_0010080,153,57,57,161.0,173.0,6.0,42.0,4.247270210845081,5.556104446012703,1.5672051867357126,0.3798421501580185,2.35297931042438,0.1905281152788853,1,0
ISIC_0010081,212,15,40,141.0,166.0,15.0,46.0,3.082353469974829,4.710872162485066,1.7243356606279154,0.7502304662777459,2.4685012191353373,0.0332409972299169,1,0
ISIC_0010086,225,21,55,209.0,219.0,5.0,31.0,4.020229764988446,5.027586206896552,1.4883000952874623,0.372404542492978,1.8527121915947609,0.4054126431530693,0,1
ISIC_0010087,215,24,43,193.0,203.0,5.0,26.0,1.970420416316443,4.473029045643154,1.5486876882414409,1.1593242041506526,2.525648246132961,0.0405405405405405,0,1
ISIC_0010088,201,44,50,205.0,214.0,5.0,26.0,3.984290049143306,5.964590964590965,1.6375705053771357,0.4147868761655401,1.9930283348284707,0.2666666666666666,0,1
ISIC_0010089,193,61,78,163.0,169.0,4.0,23.0,1.0,5.563944530046225,1.912181323002472,1.912181323002472,1.9828984592437,0.0,1,0
ISIC_0010090,219,23,40,190.0,203.0,7.0,46.0,5.43854426811922,4.441226575809199,1.4435977125658963,0.3012169013329761,2.428235126396253,0.1450210368705387,0,1
ISIC_0010092,195,47,68,174.0,183.0,5.0,41.0,3.6104940409784017,4.794964028776978,1.447802030244401,0.4812585967254804,2.320485897556462,0.0252897787144362,0,1
ISIC_0010093,208,19,29,141.0,195.0,35.0,86.0,12.487536964257764,6.526992287917738,14.67191845846541,2.2984666170442285,3.15526822175507,0.5993389643775249,0,1
ISIC_0010094,120,91,61,174.0,194.0,10.0,58.0,3.6286947714237554,4.6935975609756095,1.4558616366222168,0.4716030428588601,2.302796605530479,0.0456505049311994,1,0
ISIC_0010100,250,13,55,230.0,253.0,12.0,40.0,4.87513224393531,4.9025856885147325,1.477487700666519,0.3536475851410295,2.613598688115804,0.124466823119813,0,1
ISIC_0010102,231,15,31,198.0,221.0,13.0,183.0,61.9403037092534,5.435517970401691,1.5864497693401265,0.0303871336754468,2.700322916175289,4.574830001788683,0,1
ISIC_0010104,220,37,45,203.0,218.0,7.0,50.0,3.8870161052009458,4.718349928876244,1.4399092633308768,0.3974714891780974,2.1406359282493748,0.1194879089615931,0,1
ISIC_0010105,202,56,86,204.0,228.0,14.0,90.0,17.91803358457847,4.763506625891947,1.464404073295214,0.0903000518533603,2.709201531835137,0.516575497839227,0,1
ISIC_0010168,155,63,81,182.0,196.0,7.0,72.0,9.012065626631596,5.500607533414338,1.5323737877970474,0.1718726778644096,2.0891099846238146,0.3910271001580548,0,1
ISIC_0010170,212,20,43,206.0,215.0,4.0,59.0,3.994223998575264,5.350132625994695,1.5340798965854856,0.3914442371748599,2.049044184299047,0.2304329958531027,0,1
ISIC_0010171,163,13,33,159.0,171.0,7.0,59.0,4.038603982577566,4.812417437252312,1.4658940857657798,0.3723814782199923,1.926529278655129,0.2070756968573427,1,0
ISIC_0010173,172,16,29,164.0,177.0,5.0,107.0,18.79030443299209,4.464454976303317,1.4174059458621224,0.0905641961165046,2.9268639014212274,0.4497723259920081,0,1
ISIC_0010174,196,25,42,159.0,181.0,10.0,82.0,11.376097408026755,5.0,1.728026598199858,0.1754679951713368,3.0175482368339552,0.1532609473809807,1,0
ISIC_0010176,173,48,53,187.0,213.0,13.0,106.0,19.64793543215326,4.795604395604395,1.483284024933602,0.0790768663738259,2.7559529891809773,0.4522845575477154,0,1
ISIC_0010177,228,23,40,226.0,237.0,6.0,31.0,3.6858654859793374,5.2207130730050935,1.5089816492951824,0.4551987122842543,2.181164490091401,0.0646551724137931,0,1
ISIC_0010178,213,30,46,194.0,203.0,5.0,24.0,2.0175017887357654,4.221973094170403,1.437152688795711,1.0386250886882278,2.4659511746173712,0.0201918223119636,0,1
ISIC_0010180,209,14,35,173.0,190.0,7.0,102.0,23.23643067967983,5.036893203883495,1.504208694612615,0.0692213327296137,2.4164444156472022,1.817212227676961,0,1
ISIC_0010182,224,24,45,176.0,187.0,6.0,23.0,3.835794004174046,5.178041543026707,1.5474730543635138,0.4388665352446271,2.109110618721287,0.1463414634146341,0,1
ISIC_0010184,202,42,61,183.0,196.0,7.0,49.0,4.169962125100721,4.635833940276767,1.4657965257325452,0.3607435053494054,1.9969801275409589,0.1877336065245752,0,1
ISIC_0010185,218,35,55,146.0,154.0,3.0,33.0,2.8760369714224074,4.331975560081466,1.3938659863100675,0.6872352235948462,2.3816163337020986,0.0125065138092756,0,1
ISIC_0010186,209,8,36,183.0,193.0,4.0,26.0,3.9935724971343087,5.516462233699161,1.644219106482708,0.4125422321633723,2.014545834907993,0.5024209167204647,0,1
ISIC_0010187,178,48,69,184.0,192.0,4.0,34.0,4.00974058583186,5.401923076923077,1.548309504517971,0.3894628722003919,1.926232830756132,0.2308791208791209,0,1
ISIC_0010191,206,35,57,172.0,201.0,14.0,59.0,4.088771934166671,4.963727959697733,1.5750051622455172,0.532817692591805,2.76895380815506,0.0858737901322385,0,1
ISIC_0010192,126,75,90,168.0,181.79999999999995,7.0,87.0,13.62671748903968,4.830678960603521,2.539450391636367,0.2041631486438437,2.9234017003104387,0.2939201013765165,0,1
ISIC_0010193,206,17,17,157.0,190.0,15.0,127.0,12.52255894840067,4.593615715162676,1.4493246480199524,0.1298437801830861,2.932071084904795,0.239051259030487,0,1
ISIC_0010194,193,51,73,129.0,173.0,27.0,65.0,7.36526492765517,5.152845528455285,1.52907852871172,0.3020695239435269,3.234456827094583,0.1118877380554627,1,0
ISIC_0010201,191,33,54,173.0,197.0,11.0,48.0,3.7110013100541046,5.097215189873418,1.7690172759167393,0.691906034750854,2.517275970029284,0.0823106510944821,0,1
ISIC_0010202,141,26,30,178.0,188.0,5.0,26.0,3.973667635238674,5.464285714285714,1.5328134172501118,0.3998789253565009,2.014034909122696,0.3428571428571428,0,1
ISIC_0010205,117,81,60,204.0,225.0,11.0,102.0,16.755334309527147,4.831325301204819,1.452188734534944,0.091029418909119,2.482816117712132,0.5523374836392926,0,1
ISIC_0010206,168,78,85,208.0,222.0,7.0,40.0,4.09269206265767,5.426315789473684,1.54579249397583,0.3838548913418896,2.266073160239946,0.3652855543113102,0,1
ISIC_0010207,179,20,32,149.0,164.0,8.0,74.0,8.335607008380471,4.241573033707865,1.4392971053549035,0.1838866155949319,2.225404952488878,0.1975820590611803,1,0
ISIC_0010212,168,49,39,175.0,190.0,7.0,63.0,8.56474035924342,4.908775409023302,1.4868356506155624,0.1816212411365189,2.217459028145392,0.132739843200924,0,1
ISIC_0010213,208,40,55,198.0,232.0,18.0,138.0,27.969135665737703,4.544536271808999,1.4248070391966356,0.0571551810714983,3.0654446605497974,0.6432628304233683,0,1
ISIC_0010215,171,20,56,160.0,172.0,7.0,34.0,4.193251782299496,5.486486486486487,1.5998442329515088,0.3951729748496244,2.1197952137511744,0.1241969241969242,0,1
ISIC_0010216,164,49,84,177.0,197.0,8.0,102.0,15.432807710104692,5.181818181818182,1.6713682674356591,0.1285350688211687,2.5026527962750342,0.8093939393939393,0,1
ISIC_0010219,163,12,30,153.0,161.0,4.0,49.0,8.661032783970374,4.951492537313433,1.5808731480632292,0.1855196099695824,2.145416511047694,0.218054707873273,0,1
ISIC_0010220,213,27,54,205.0,219.0,8.0,77.0,8.853931093355037,4.911001236093943,1.4751692111449397,0.1700035314542143,2.1223463332648578,0.5647998478653609,0,1
ISIC_0010222,175,23,41,166.0,201.20000000000005,14.0,105.0,14.471456622453836,5.646568313021168,5.115599058309332,0.4373666375001718,3.354072921868547,0.3830810391534583,0,1
ISIC_0010225,198,43,63,145.0,154.0,5.0,31.0,2.510764587487331,3.883074407195421,1.3407970831203224,0.7889684789131203,2.343618998974991,0.0072241285894888,1,0
ISIC_0010227,230,14,33,183.0,190.0,3.0,22.0,4.0,5.4627006610009445,1.5297811028486177,0.383268670841947,1.89021039640974,0.0,0,1
ISIC_0010229,206,32,53,176.0,187.0,6.0,22.0,3.9164355211818735,5.205949656750572,1.5370955387632823,0.4110695557856547,2.11421456341196,0.0759493670886076,0,1
ISIC_0010231,216,16,40,202.0,225.0,15.0,40.0,4.364378300298311,4.523517382413088,1.4606125358556912,0.3952681956599964,2.52007951290109,0.0396545452316042,1,0
ISIC_0010233,114,35,20,147.0,178.0,15.0,76.0,9.41357224062257,4.291638341264446,1.4060859568121522,0.1727060842352406,2.7445114796442187,0.1183820456479456,0,1
ISIC_0010234,202,62,97,204.0,216.0,6.0,30.0,3.9597090835231255,5.39262187088274,1.5195349070859248,0.3884656785475341,1.9141257725999496,0.2891566265060241,0,1
ISIC_0010236,201,26,43,183.0,201.0,10.0,73.0,4.5082267684055175,5.18734793187348,1.5198699317418087,0.3591159864005839,2.416888128209986,0.1311362991975418,0,1
ISIC_0010237,229,26,67,202.0,223.0,9.0,50.0,4.196716670447671,4.802955665024631,1.8281050224142184,0.4880814294712612,2.499568222191232,0.1061352440662785,0,1
ISIC_0010240,166,24,28,146.0,160.0,7.0,78.0,3.225410383483808,4.584343991179713,1.4382585817361022,0.5896465510070469,2.467469467930554,0.0721937678283338,1,0
ISIC_0010241,232,11,30,177.0,184.0,4.0,31.0,3.934761230567797,4.926605504587156,1.557325228809252,0.4032973848598452,1.9132506049516549,0.1043478260869565,1,0
ISIC_0010244,226,56,76,170.0,186.0,9.0,24.0,3.226095598562213,5.166051660516605,2.392413402779785,0.8744052648405404,2.540158750369594,0.2105263157894736,0,1
ISIC_0010246,228,27,37,113.0,124.0,5.0,30.0,1.1970160690252714,5.2073170731707314,1.5355215067619528,1.451134646706588,2.201909649109518,0.1195219123505976,0,1
ISIC_0010247,229,25,48,226.0,238.0,6.0,39.0,3.815945414310303,5.345273047563124,1.5666888964649115,0.4506414582710231,2.2633815282919745,0.0330578512396694,0,1
ISIC_0010248,172,8,31,156.0,172.0,11.0,28.0,1.0073172472872645,5.043925875085793,1.5338300341001174,1.529669029192955,1.9102193811838144,0.0,0,1
ISIC_0010249,213,10,27,198.0,209.0,7.0,28.0,3.4919984258945416,5.581510934393638,1.7099911320116985,0.6205983726638671,2.647120466808518,0.0526315789473684,0,1
ISIC_0010251,155,81,85,148.4,169.0,10.0,47.0,3.5055697441925764,4.472566371681416,1.441725860964289,0.480467094225356,2.310792965209703,0.1031712210523041,1,0
ISIC_0010254,201,10,26,190.0,197.0,4.0,20.0,1.040878851540616,5.076576576576577,1.5901424439792855,1.5735071498886963,1.9905671458684049,0.3125,0,1
ISIC_0010255,176,61,78,144.0,155.8,7.0,25.0,2.2669691783369528,4.1639722863741335,1.4222089694091922,0.8806262000456385,2.496146785555972,0.0542986425339366,0,1
ISIC_0010256,156,68,81,130.0,143.0,6.0,42.0,3.84807902331217,4.736549165120594,1.4501448503545409,0.4004421592257673,1.9081739212796085,0.2425655976676384,0,1
ISIC_0010257,168,11,24,150.0,163.0,7.0,23.0,3.698436760434752,5.797287113790505,3.2558134887178274,1.0060148918383318,2.3601289024449805,0.0959999999999999,0,1
ISIC_0010261,179,24,36,166.0,177.0,6.0,63.0,4.956971750013761,4.943811693242218,1.475999810380743,0.3287730421807538,2.5028364847169025,0.123431626821203,0,1
ISIC_0010262,179,41,62,175.0,188.4,7.0,69.0,8.575050824385832,4.59682224428997,1.4346699268575234,0.175509783837883,2.129827034190653,0.3051648983431768,0,1
ISIC_0010264,150,58,50,164.0,180.0,9.0,49.0,2.006773738569404,4.724396782841823,1.4675370923809277,1.0990644105360374,2.658634895335911,0.1025904502469763,0,1
ISIC_0010265,208,45,54,150.0,162.0,5.25,32.0,3.6976734015159054,4.617728531855955,1.451735822117315,0.4333081617318481,2.0865686135338235,0.0222345747637576,1,0
ISIC_0010267,222,19,37,187.0,223.0,19.0,61.0,8.176102794263397,5.261658031088083,2.123194134644013,0.2984775316338912,3.117095431839562,0.1788054453113705,1,0
ISIC_0010317,123,40,48,128.0,138.0,6.0,27.0,3.884237086442969,4.280359820089955,1.421485598039328,0.3870105872224867,1.897551919586684,0.0736196319018405,0,1
ISIC_0010318,196,30,46,173.0,182.0,5.0,38.0,3.385664740887239,4.032069970845481,1.367707901150416,0.509197844225924,2.222934196974564,0.0158290462999604,0,1
ISIC_0010320,233,26,29,62.0,208.0,70.0,184.0,35.87923586036426,4.896332518337409,1.5023170969550588,0.1157072133910689,4.177447483366924,2.274486872591816,0,1
ISIC_0010326,183,8,24,163.0,181.0,11.0,46.0,6.187392416120906,4.932555123216602,1.9954580590333275,0.4128071727408056,2.6107930939106656,0.0994138797222085,0,1
ISIC_0010327,220,20,40,182.0,223.0,28.0,64.0,7.646910381342463,4.636363636363637,1.604120525116273,0.2598755166648062,2.900131599237647,0.2102407953687921,0,1
ISIC_0010329,160,52,47,189.0,241.0,31.0,235.0,81.7631955047806,4.776867963152507,1.671047017497013,0.0348923390557009,3.3886384998172723,14.831231532801606,1,0
ISIC_0010330,186,13,27,129.0,141.0,6.0,52.0,3.948105904032503,5.393479909021987,1.567174577450991,0.4163457188321299,2.118633629976689,0.058716381969651,0,1
ISIC_0010332,155,66,64,164.0,186.0,10.0,69.0,6.38860267892526,5.0499432463110105,2.442445095196671,0.5135769611858892,2.767865135465274,0.0610882153913327,0,1
ISIC_0010333,219,37,83,185.0,210.0,16.0,46.0,6.569004364370971,4.775989268947016,1.515667794685899,0.2638270027025456,2.736204795848604,0.2434496481652345,0,1
ISIC_0010334,187,47,74,199.0,206.0,3.0,27.0,3.5631520765281386,4.603921568627451,1.4580959461840666,0.5009192918943343,2.3288192337796207,0.0092414324220254,0,1
ISIC_0010336,235,34,65,220.0,239.0,10.0,82.0,14.263638147911626,4.843304843304844,1.471474718948344,0.1104775654437776,2.5850223785463218,0.3322031927753072,0,1
ISIC_0010337,245,25,54,218.0,241.0,12.0,64.0,7.448387197184848,4.42645850451931,1.4175032786364388,0.219536193563251,2.584045713432942,0.1308032869464169,0,1
ISIC_0010339,221,36,69,223.0,234.0,7.0,47.0,7.822372974253897,4.442760942760943,1.4494854388714236,0.1979798930594249,2.4174234468903504,0.0746300409316415,0,1
ISIC_0010340,147,45,47,148.0,159.0,6.0,102.0,8.078843553949666,4.879707700955593,1.5634209599802644,0.2138289734873244,2.535967849750614,0.1862461629511317,0,1
ISIC_0010341,178,82,119,203.0,228.0,14.0,171.0,51.17626169534334,4.706572769953052,1.442070027498463,0.0400307712967659,3.0286647078335154,3.0540256464158086,0,1
ISIC_0010342,210,46,73,194.0,250.0,32.0,94.0,13.823409659420646,5.009977827050998,1.893937074504274,0.3308225700284091,3.4906622944925783,0.8582553674760696,0,1
